x,y,z,yaw,velocity,change_flag
-65.2553,17.1758,-2.1126,-1.4887,3.1945,0
-65.2369,17.1292,-2.1024,-1.4927,1.6286,0
-65.2644,17.0840,-2.1198,-1.4994,inf,0
-65.2625,17.0110,-2.1004,-1.5103,1.3906,0
-65.2104,17.0223,-2.1375,-1.5188,inf,0
-65.2394,16.9750,-2.1290,-1.5197,1.9261,0
-65.2775,16.9107,-2.1183,-1.5262,2.4086,0
-65.2236,16.8764,-2.1123,-1.5214,2.1932,0
-65.2745,16.8120,-2.1249,-1.5097,2.5602,0
-65.2512,16.7663,-2.1004,-1.5130,inf,0
-65.2480,16.7050,-2.1065,-1.5116,1.1374,0
-65.1947,16.6460,-2.1479,-1.5150,1.3875,0
-65.2444,16.5480,-2.0889,-1.5209,4.3172,0
-65.1701,16.5307,-2.1416,-1.5167,2.7840,0
-65.1684,16.4319,-2.1140,-1.5205,2.1879,0
-65.1634,16.3458,-2.1152,-1.5206,2.1521,0
-65.1021,16.3012,-2.1294,-1.5254,2.4725,0
-65.1697,16.2401,-2.1356,-1.5173,1.6394,0
-65.1930,16.1860,-2.1245,-1.5174,1.3342,0
-65.1528,16.1549,-2.1480,-1.5124,inf,0
-65.1294,16.0859,-2.1499,-1.5145,1.6170,0
-65.0926,16.0261,-2.1487,-1.5144,1.0817,0
-65.1150,15.9393,-2.1072,-1.5166,2.7582,0
-65.1392,15.8951,-2.1193,-1.5146,inf,0
-65.1267,15.8359,-2.1535,-1.5186,2.4931,0
-65.0864,15.7992,-2.1245,-1.5150,2.2657,0
-65.0935,15.7423,-2.1338,-1.5137,inf,0
-65.1074,15.6495,-2.1637,-1.5169,1.6245,0
-65.0943,15.5744,-2.1398,-1.5236,1.1427,0
-65.0719,15.5200,-2.1527,-1.5171,1.0756,0
-65.0368,15.4804,-2.1686,-1.5167,1.6422,0
-65.0478,15.4288,-2.1668,-1.5159,1.5453,0
-65.1277,15.3797,-2.1396,-1.5209,3.3659,0
-65.0738,15.3589,-2.1343,-1.5189,2.1488,0
-65.0181,15.3311,-2.1787,-1.5244,1.4698,0
-64.9807,15.2580,-2.1841,-1.5277,2.6362,0
-65.0200,15.2146,-2.1620,-1.5284,2.1141,0
-65.0167,15.1581,-2.1534,-1.5196,0.9212,0
-65.0551,15.1207,-2.1564,-1.5174,inf,0
-64.9421,15.1005,-2.1854,-1.5203,4.0664,0
-65.0117,15.0209,-2.1626,-1.5185,3.8300,0
-65.0399,14.9794,-2.1724,-1.5258,inf,0
-65.0125,14.9178,-2.1647,-1.5306,2.3290,0
-64.9683,14.8614,-2.1766,-1.5359,1.0034,0
-64.9457,14.8144,-2.1982,-1.5362,inf,0
-64.9339,14.7253,-2.1531,-1.5337,2.0980,0
-64.9838,14.6855,-2.1520,-1.5316,2.0536,0
-64.9793,14.6309,-2.1924,-1.5358,inf,0
-64.9201,14.5845,-2.2316,-1.5253,3.0753,0
-64.9734,14.5266,-2.1866,-1.5237,3.2717,0
-64.9751,14.4740,-2.1965,-1.5144,inf,0
-64.9093,14.4247,-2.1657,-1.5115,1.6250,0
-64.9684,14.4026,-2.2038,-1.5149,2.5021,0
-64.9033,14.3586,-2.1833,-1.5135,1.4932,0
-64.8835,14.2663,-2.1757,-1.5225,3.1579,0
-64.9158,14.2265,-2.2171,-1.5200,1.5587,0
-64.9272,14.1193,-2.1588,-1.5267,3.3254,0
-64.8529,14.0605,-2.2278,-1.5318,2.1889,0
-64.8498,13.9625,-2.2034,-1.5357,2.1637,0
-64.8974,13.9089,-2.2089,-1.5271,2.0069,0
-64.8420,13.8753,-2.1980,-1.5198,1.1387,0
-64.8097,13.8240,-2.2401,-1.5246,2.2457,0
-64.8212,13.7530,-2.2204,-1.5314,2.4344,0
-64.8462,13.7014,-2.1641,-1.5331,2.5163,0
-64.8594,13.6482,-2.1972,-1.5287,1.6586,0
-64.8265,13.6032,-2.2107,-1.5286,1.5803,0
-64.8291,13.5423,-2.2139,-1.5247,inf,0
-64.8496,13.4893,-2.2012,-1.5253,inf,0
-64.7759,13.4391,-2.2388,-1.5307,2.1171,0
-64.8266,13.3455,-2.1943,-1.5340,2.3114,0
-64.8342,13.2881,-2.2106,-1.5355,0.9809,0
-64.8194,13.2366,-2.2216,-1.5365,1.5218,0
-64.7655,13.2176,-2.2454,-1.5352,1.8695,0
-64.8066,13.1396,-2.2039,-1.5357,3.3673,0
-64.7568,13.1016,-2.2548,-1.5356,2.6596,0
-64.7639,13.0475,-2.2468,-1.5387,1.9411,0
-64.7762,12.9461,-2.2273,-1.5418,2.3373,0
-64.8028,12.8999,-2.2584,-1.5336,inf,0
-64.7657,12.8563,-2.2411,-1.5353,inf,0
-64.7577,12.7886,-2.2372,-1.5368,1.7393,0
-64.7606,12.7179,-2.2364,-1.5449,0.9110,0
-64.7435,12.6620,-2.2362,-1.5496,1.1964,0
-64.7327,12.5940,-2.2296,-1.5490,0.8472,0
-64.7102,12.5439,-2.2673,-1.5461,inf,0
-64.7804,12.4688,-2.2434,-1.5480,3.6286,0
-64.7243,12.4461,-2.2569,-1.5363,0.4473,0
-64.7294,12.3897,-2.2580,-1.5332,1.8409,0
-64.7011,12.3481,-2.2434,-1.5337,inf,0
-64.7088,12.2706,-2.2535,-1.5396,1.6711,0
-64.6877,12.1791,-2.2806,-1.5523,1.9323,0
-64.6888,12.1142,-2.2564,-1.5574,0.9343,0
-64.6511,12.0449,-2.2678,-1.5506,2.0445,0
-64.6597,11.9771,-2.2754,-1.5439,1.3322,0
-64.6257,11.9142,-2.2566,-1.5389,1.7972,0
-64.6870,11.8070,-2.2361,-1.5447,2.9365,0
-64.6523,11.7507,-2.2617,-1.5454,1.3658,0
-64.6518,11.6800,-2.2578,-1.5451,1.2049,0
-64.6690,11.6030,-2.2798,-1.5445,1.5099,0
-64.6240,11.5704,-2.2454,-1.5420,2.3343,0
-64.6327,11.5035,-2.2377,-1.5467,2.1107,0
-64.6371,11.4523,-2.3031,-1.5303,2.1709,0
-64.6221,11.3764,-2.2770,-1.5379,1.2473,0
-64.6232,11.3254,-2.2720,-1.5375,inf,0
-64.5874,11.2510,-2.2767,-1.5484,2.3834,0
-64.6395,11.2362,-2.2691,-1.5478,inf,0
-64.5856,11.2039,-2.3093,-1.5534,1.9458,0
-64.5609,11.1276,-2.2897,-1.5604,1.9786,0
-64.5864,11.0758,-2.2809,-1.5585,1.7710,0
-64.5963,11.0169,-2.2931,-1.5571,inf,0
-64.5539,10.9675,-2.3090,-1.5583,2.3033,0
-64.5965,10.9395,-2.2731,-1.5521,inf,0
-64.5835,10.8819,-2.3544,-1.5363,inf,0
-64.5664,10.8295,-2.3236,-1.5454,2.1672,0
-64.5628,10.7748,-2.2979,-1.5509,2.1001,0
-64.5596,10.7082,-2.3193,-1.5576,1.2980,0
-64.5939,10.6673,-2.2886,-1.5614,2.2088,0
-64.5403,10.6835,-2.3247,-1.5595,2.4387,0
-64.5330,10.6266,-2.3203,-1.5653,2.0205,0
-64.5324,10.5729,-2.3261,-1.5661,1.8295,0
-64.5560,10.5065,-2.2976,-1.5579,1.9727,0
-64.5247,10.4454,-2.3083,-1.5558,1.3407,0
-64.5132,10.3917,-2.3257,-1.5565,1.7549,0
-64.4981,10.3297,-2.3156,-1.5628,2.4869,0
-64.5454,10.2687,-2.3342,-1.5582,1.9932,0
-64.5090,10.2113,-2.3267,-1.5635,2.0303,0
-64.5078,10.1562,-2.3376,-1.5589,1.7740,0
-64.5065,10.0983,-2.3197,-1.5591,0.5731,0
-64.4526,10.0729,-2.3623,-1.5614,2.5088,0
-64.5172,10.0311,-2.3169,-1.5625,3.2223,0
-64.4589,9.9695,-2.3004,-1.5708,1.4860,0
-64.5026,9.9418,-2.3521,-1.5654,inf,0
-64.4765,9.8657,-2.3213,-1.5694,1.4383,0
-64.4891,9.7992,-2.3265,-1.5710,1.8157,0
-64.4666,9.7478,-2.3558,-1.5727,1.4442,0
-64.4838,9.6981,-2.3486,-1.5683,1.1078,0
-64.4354,9.6222,-2.3227,-1.5623,3.1056,0
-64.4617,9.5761,-2.3298,-1.5640,inf,0
-64.4651,9.5135,-2.3358,-1.5621,1.7674,0
-64.4050,9.4781,-2.3613,-1.5673,2.8820,0
-64.4771,9.4041,-2.3098,-1.5656,4.3074,0
-64.4504,9.3591,-2.3377,-1.5766,0.6301,0
-64.4502,9.3058,-2.3505,-1.5794,inf,0
-64.4282,9.2594,-2.3343,-1.5759,inf,0
-64.4236,9.1880,-2.3473,-1.5715,0.8889,0
-64.3832,9.1476,-2.3785,-1.5717,2.3208,0
-64.4204,9.1086,-2.3738,-1.5748,1.8850,0
-64.4473,9.0492,-2.3244,-1.5721,2.6815,0
-64.4140,8.9885,-2.3661,-1.5692,1.0647,0
-64.4139,8.9239,-2.3404,-1.5662,2.1083,0
-64.4073,8.8651,-2.3686,-1.5687,inf,0
-64.4523,8.8284,-2.3476,-1.5632,1.2993,0
-64.3984,8.7852,-2.3623,-1.5588,1.6054,0
-64.4347,8.6846,-2.3712,-1.5518,3.0070,0
-64.3966,8.6410,-2.3801,-1.5654,1.2495,0
-64.3757,8.5945,-2.3516,-1.5659,inf,0
-64.3333,8.5590,-2.4092,-1.5657,2.8366,0
-64.3639,8.4734,-2.3384,-1.5672,2.7123,0
-64.4079,8.4227,-2.3344,-1.5622,2.0699,0
-64.3529,8.4359,-2.3922,-1.5629,2.9103,0
-64.3650,8.3710,-2.3859,-1.5698,2.5108,0
-64.3923,8.3260,-2.3648,-1.5658,inf,0
-64.3636,8.2529,-2.3955,-1.5683,1.8124,0
-64.4317,8.2404,-2.3646,-1.5667,2.5196,0
-64.3852,8.2048,-2.3785,-1.5686,2.2618,0
-64.3776,8.1411,-2.4098,-1.5703,2.2955,0
-64.3647,8.0639,-2.3767,-1.5797,1.6893,0
-64.3438,8.0144,-2.3842,-1.5795,inf,0
-64.3506,7.9413,-2.4005,-1.5821,1.8062,0
-64.3529,7.8758,-2.3501,-1.5779,1.7743,0
-64.3447,7.8248,-2.3826,-1.5761,1.8088,0
-64.3475,7.7578,-2.4046,-1.5818,1.0113,0
-64.3295,7.6756,-2.4165,-1.5793,1.7483,0
-64.4036,7.6107,-2.3663,-1.5764,3.6846,0
-64.3364,7.6295,-2.4158,-1.5714,3.3190,0
-64.3095,7.5855,-2.4040,-1.5682,inf,0
-64.3221,7.4446,-2.3963,-1.5663,3.6046,0
-64.3209,7.3895,-2.4239,-1.5816,0.6821,0
-64.2444,7.4004,-2.4432,-1.5806,2.6429,0
-64.3127,7.3110,-2.3686,-1.5854,4.8683,0
-64.2666,7.2910,-2.4222,-1.5828,inf,0
-64.3101,7.2523,-2.4027,-1.5742,2.1067,0
-64.2976,7.1862,-2.4426,-1.5799,1.0382,0
-64.2731,7.1334,-2.4248,-1.5762,inf,0
-64.3737,7.0278,-2.3665,-1.5751,3.8601,0
-64.2661,7.0783,-2.4603,-1.5721,5.3203,0
-64.2808,7.0141,-2.4337,-1.5775,2.4835,0
-64.3047,6.9600,-2.4008,-1.5766,2.1986,0
-64.2603,6.9320,-2.4270,-1.5773,1.9229,0
-64.2643,6.8795,-2.4106,-1.5805,inf,0
-64.2818,6.8143,-2.4302,-1.5861,1.7490,0
-64.2947,6.7597,-2.4215,-1.5833,inf,0
-64.2357,6.7579,-2.4378,-1.5878,inf,0
-64.2995,6.6822,-2.3874,-1.5834,3.8142,0
-64.2709,6.6232,-2.4487,-1.5736,1.7671,0
-64.2641,6.5629,-2.4388,-1.5807,2.0507,0
-64.2471,6.4898,-2.4282,-1.5864,1.3321,0
-64.2420,6.4229,-2.4792,-1.5874,1.7734,0
-64.2313,6.3690,-2.4452,-1.5822,2.1435,0
-64.2348,6.2858,-2.4251,-1.5812,1.8318,0
-64.2522,6.2385,-2.4224,-1.5837,1.5858,0
-64.2346,6.1362,-2.4445,-1.5866,2.1576,0
-64.2215,6.0769,-2.4298,-1.5919,1.8303,0
-64.2216,6.0138,-2.4235,-1.5858,2.0496,0
-64.1835,5.9606,-2.4900,-1.5853,2.6531,0
-64.2303,5.9191,-2.4329,-1.5816,3.0217,0
-64.1714,5.8983,-2.5018,-1.5744,1.7291,0
-64.1814,5.8097,-2.4504,-1.5764,3.6931,0
-64.2046,5.7531,-2.4138,-1.5767,2.1627,0
-64.1702,5.6960,-2.4946,-1.5948,1.6297,0
-64.1959,5.6526,-2.4698,-1.5986,inf,0
-64.2007,5.5991,-2.4501,-1.5983,inf,0
-64.2230,5.5243,-2.4558,-1.5933,1.5275,0
-64.2159,5.4661,-2.5050,-1.5849,2.0461,0
-64.2135,5.3945,-2.4539,-1.5865,2.8853,0
-64.1992,5.3389,-2.4535,-1.5926,1.3797,0
-64.1703,5.2616,-2.4852,-1.5907,1.3566,0
-64.1629,5.1750,-2.4556,-1.5854,1.6806,0
-64.1882,5.0994,-2.4449,-1.5821,2.4886,0
-64.1551,4.9846,-2.4525,-1.5911,3.6960,0
-64.1140,4.9556,-2.5589,-1.5884,1.3120,0
-64.1864,4.8668,-2.4935,-1.5815,4.4538,0
-64.1364,4.8366,-2.4998,-1.5750,inf,0
-64.1304,4.7594,-2.4979,-1.5894,1.9312,0
-64.1097,4.7091,-2.5216,-1.5938,inf,0
-64.1271,4.6498,-2.4839,-1.5916,2.4863,0
-64.1665,4.6132,-2.4487,-1.5916,2.0260,0
-64.1617,4.5335,-2.4994,-1.5819,2.0715,0
-64.1374,4.4623,-2.5305,-1.5952,2.1395,0
-64.1634,4.4176,-2.4726,-1.5998,1.3526,0
-64.1277,4.3583,-2.5161,-1.5980,2.4003,0
-64.1855,4.2371,-2.5025,-1.5978,4.3918,0
-64.1510,4.1931,-2.4955,-1.5799,0.8135,0
-64.0998,4.2098,-2.5279,-1.5791,2.3587,0
-64.1334,4.1669,-2.5129,-1.5762,inf,0
-64.0596,4.1438,-2.5367,-1.5761,2.7755,0
-64.0933,4.0442,-2.5194,-1.5789,3.6605,0
-64.0930,3.9623,-2.5501,-1.5855,1.4475,0
-64.0936,3.8773,-2.5307,-1.5850,1.6777,0
-64.1161,3.8266,-2.5222,-1.5883,1.0684,0
-64.0656,3.8273,-2.5344,-1.5858,inf,0
-64.0921,3.7751,-2.5357,-1.5829,2.0094,0
-64.0903,3.7181,-2.5497,-1.5822,2.2219,0
-64.0847,3.6463,-2.5237,-1.5751,2.5304,0
-64.0829,3.5671,-2.5484,-1.5780,3.0236,0
-64.0559,3.4868,-2.5620,-1.5795,3.3302,0
-64.0777,3.4302,-2.5464,-1.5718,1.4419,0
-64.0866,3.3761,-2.5444,-1.5606,1.1285,0
-64.0714,3.3244,-2.5564,-1.5582,1.3009,0
-64.0346,3.2722,-2.5551,-1.5597,1.4643,0
-64.0832,3.2204,-2.5558,-1.5602,2.4021,0
-64.0322,3.2113,-2.5835,-1.5541,inf,0
-64.0432,3.1589,-2.5821,-1.5575,inf,0
-64.0539,3.0760,-2.5494,-1.5638,1.8712,0
-64.0479,3.0034,-2.5875,-1.5641,1.2132,0
-64.0057,2.9747,-2.6136,-1.5638,inf,0
-64.0500,2.8524,-2.5482,-1.5648,5.0001,0
-64.0721,2.8049,-2.5557,-1.5583,inf,0
-64.0178,2.7938,-2.5646,-1.5489,inf,0
-64.0082,2.7382,-2.5578,-1.5449,2.3970,0
-64.0189,2.6779,-2.5683,-1.5486,1.8164,0
-64.0330,2.6156,-2.5525,-1.5539,1.4354,0
-63.9753,2.6301,-2.5936,-1.5596,2.8002,0
-64.0088,2.5912,-2.5477,-1.5587,2.7291,0
-63.9585,2.5336,-2.5587,-1.5523,2.0129,0
-63.9750,2.4604,-2.6006,-1.5161,2.5158,0
-63.9805,2.3797,-2.5512,-1.4981,1.8515,0
-63.9305,2.3450,-2.5797,-1.4836,1.2402,0
-63.9696,2.2667,-2.5780,-1.4879,3.0446,0
-63.9530,2.2094,-2.6049,-1.4825,2.2676,0
-64.0267,2.1504,-2.5503,-1.4774,3.6128,0
-63.9569,2.1656,-2.5970,-1.4471,1.2812,0
-63.9185,2.1264,-2.5742,-1.3879,inf,0
-63.8671,2.0787,-2.5971,-1.3652,inf,0
-63.8779,2.0042,-2.5531,-1.2920,2.4703,0
-63.8348,1.9682,-2.5674,-1.2666,inf,0
-63.8043,1.9194,-2.5458,-1.2073,1.0762,0
-63.7536,1.8914,-2.5940,-1.1747,inf,0
-63.7006,1.8778,-2.5824,-1.1424,inf,0
-63.7394,1.7881,-2.5867,-1.0700,2.8897,0
-63.6777,1.7701,-2.6039,-1.0352,3.1292,0
-63.6921,1.6884,-2.6113,-1.0044,2.2078,0
-63.7110,1.5959,-2.5710,-0.9720,2.7798,0
-63.7026,1.5393,-2.6156,-0.9283,inf,0
-63.7432,1.4652,-2.5625,-0.8771,inf,0
-63.7205,1.5159,-2.5823,-0.8417,2.0233,0
-63.7779,1.4441,-2.5858,-0.8096,3.1108,0
-63.7281,1.5356,-2.5653,-0.7994,inf,0
-63.6519,1.5757,-2.5435,-0.7552,inf,0
-63.7164,1.5005,-2.5371,-0.7076,4.1813,0
-63.5340,1.6363,-2.5694,-0.6814,inf,0
-63.5022,1.5790,-2.5018,-0.6394,inf,0
-63.4530,1.5496,-2.5490,-0.6038,2.5487,0
-63.3926,1.5120,-2.5334,-0.5705,2.5000,0
-63.3578,1.4476,-2.5871,-0.5204,1.2886,0
-63.2990,1.3981,-2.5877,-0.5025,2.5787,0
-63.2382,1.4345,-2.5931,-0.4687,2.4606,0
-63.1839,1.4167,-2.5810,-0.4265,1.8551,0
-63.1343,1.4328,-2.6066,-0.3894,2.0375,0
-63.0738,1.4178,-2.5754,-0.2656,1.4575,0
-63.0570,1.3454,-2.5788,-0.2121,2.2043,0
-63.0774,1.2222,-2.5870,-0.1737,inf,0
-63.0306,1.2718,-2.6125,-0.1554,2.5001,0
-63.0636,1.2232,-2.6005,-0.1499,inf,0
-63.0114,1.3100,-2.5697,-0.1160,2.8886,0
-62.9333,1.3577,-2.5607,-0.1082,3.2174,0
-62.8611,1.3580,-2.5901,-0.1061,2.3789,0
-62.8596,1.2920,-2.5505,-0.1086,0.9244,0
-62.7492,1.3737,-2.5614,-0.0987,3.4700,0
-62.6997,1.3886,-2.5628,-0.0907,1.3253,0
-62.6302,1.4172,-2.6030,-0.0736,2.9081,0
-62.5705,1.4051,-2.5625,-0.0168,1.1022,0
-62.5371,1.3561,-2.5320,0.0307,2.2410,0
-62.4928,1.3010,-2.5648,0.0373,1.1821,0
-62.3953,1.3516,-2.5447,0.0088,2.7589,0
-62.2967,1.3873,-2.5138,0.0049,2.4861,0
-62.2791,1.3368,-2.5040,0.0073,inf,0
-62.2881,1.2852,-2.5529,0.0116,2.4603,0
-62.1850,1.3681,-2.5162,0.0245,4.2589,0
-62.1142,1.3924,-2.5006,0.0252,2.3293,0
-62.0382,1.3807,-2.5677,0.0370,1.6043,0
-61.9892,1.3582,-2.5199,0.0302,2.4950,0
-61.9177,1.3530,-2.5702,0.0271,1.4385,0
-61.8656,1.3867,-2.5316,0.0180,1.2917,0
-61.7767,1.3966,-2.5463,0.0041,2.0622,0
-61.7245,1.4117,-2.5464,-0.0003,1.6260,0
-61.6480,1.4107,-2.5702,0.0015,1.6800,0
-61.5908,1.4078,-2.5583,0.0075,inf,0
-61.5249,1.4244,-2.5430,0.0035,2.3926,0
-61.4782,1.4810,-2.5345,-0.0126,2.3957,0
-61.3975,1.4752,-2.5465,-0.0404,3.1162,0
-61.2933,1.4883,-2.5256,-0.0798,4.3298,0
-61.3948,1.4203,-2.4971,-0.0879,inf,0
-61.3355,1.3868,-2.5058,-0.1193,2.3581,0
-61.4045,1.3472,-2.4743,-0.1249,inf,0
-61.3254,1.3627,-2.5245,-0.1573,3.2596,0
-61.4001,1.3208,-2.5277,-0.1687,inf,0
-61.3589,1.2856,-2.5535,-0.1985,2.0593,0
-61.2996,1.3149,-2.5188,-0.2725,1.3779,0
-61.2379,1.2900,-2.5336,-0.3364,1.5283,0
-61.2842,1.2538,-2.4821,-0.3612,2.7419,0
-61.2192,1.2407,-2.5640,-0.3905,3.5112,0
-61.2203,1.2916,-2.5408,-0.4224,inf,0
-61.1809,1.2436,-2.4788,-0.4494,3.0113,0
-61.1291,1.2569,-2.5197,-0.4866,2.2235,0
-61.0694,1.2644,-2.5387,-0.5564,0.8873,0
-61.0040,1.3108,-2.4737,-0.5961,3.4667,0
-60.8669,1.3598,-2.5058,-0.6319,4.5073,0
-60.8275,1.3231,-2.4980,-0.6702,2.1601,0
-60.7542,1.2978,-2.4801,-0.7119,2.6775,0
-60.8367,1.2682,-2.5099,-0.7280,inf,0
-60.8205,1.1667,-2.5487,-0.7468,3.7744,0
-60.7812,1.0937,-2.5303,-0.7702,3.2432,0
-60.8347,1.1205,-2.5366,-0.7783,inf,0
-60.8137,1.0362,-2.5579,-0.8256,3.0724,0
-60.7924,0.9615,-2.5122,-0.8902,2.2849,0
-60.7121,0.9834,-2.5629,-0.9984,2.2720,0
-60.7058,0.9117,-2.5360,-1.0321,2.9329,0
-60.6420,0.8557,-2.5624,-1.1208,2.2674,0
-60.5985,0.8904,-2.5866,-1.1508,inf,0
-60.5740,0.8378,-2.5608,-1.1829,2.1802,0
-60.5189,0.8678,-2.5312,-1.2264,inf,0
-60.4171,0.8154,-2.5449,-1.2622,3.9588,0
-60.3861,0.8783,-2.5589,-1.2690,inf,0
-60.4193,0.7567,-2.5669,-1.3110,4.3365,0
-60.3255,0.7242,-2.5523,-1.3479,4.5508,0
-60.5098,0.6713,-2.5647,-1.3637,inf,0
-60.5249,0.5991,-2.5696,-1.4049,2.5394,0
-60.5475,0.4867,-2.5786,-1.4645,3.1114,0
-60.5419,0.4074,-2.5222,-1.5266,3.8115,0
-60.5916,0.3776,-2.5516,-1.5854,1.1709,0
-60.5433,0.3462,-2.5592,-1.6043,2.6061,0
-60.4912,0.3321,-2.5960,-1.6083,inf,0
-60.4792,0.2474,-2.5653,-1.5911,2.0441,0
-60.4997,0.1807,-2.5792,-1.5888,1.3338,0
-60.5025,0.1222,-2.5482,-1.5840,1.4978,0
-60.5201,0.0665,-2.5704,-1.5860,1.2412,0
-60.4549,0.0474,-2.6048,-1.5853,2.6968,0
-60.4648,-0.0445,-2.5959,-1.5944,1.6444,0
-60.5098,-0.0981,-2.5292,-1.5962,3.5031,0
-60.4887,-0.1443,-2.5810,-1.5957,inf,0
-60.4683,-0.2102,-2.5513,-1.5931,2.0880,0
-60.4472,-0.2883,-2.6119,-1.5836,1.5479,0
-60.4916,-0.3618,-2.5582,-1.5914,3.4659,0
-60.4439,-0.4432,-2.5552,-1.6000,2.7400,0
-60.4329,-0.4926,-2.5883,-1.5947,2.1406,0
-60.4869,-0.5467,-2.5934,-1.5937,2.6317,0
-60.4561,-0.6033,-2.5809,-1.5852,1.1457,0
-60.4156,-0.7141,-2.5972,-1.5998,0.9689,0
-60.4164,-0.8725,-2.5997,-1.5881,1.3912,0
-60.4615,-0.9998,-2.6183,-1.5819,1.4764,0
-60.4279,-1.0415,-2.6505,-1.5789,inf,0
-60.3824,-1.1235,-2.6908,-1.5813,2.0449,0
-60.4219,-1.2224,-2.6542,-1.5819,1.2390,0
-60.3264,-1.2232,-2.6980,-1.5805,3.8131,0
-60.4087,-1.2894,-2.6538,-1.5854,4.3454,0
-60.4169,-1.3408,-2.6614,-1.5840,inf,0
-60.4199,-1.3939,-2.6603,-1.5805,0.3960,0
-60.4137,-1.4629,-2.6418,-1.5713,1.7002,0
-60.3701,-1.5485,-2.7040,-1.5741,2.3364,0
-60.4186,-1.6184,-2.6656,-1.5795,3.6535,0
-60.4094,-1.6738,-2.6785,-1.5783,1.3626,0
-60.3895,-1.7242,-2.6776,-1.5726,inf,0
-60.3611,-1.7679,-2.7240,-1.5675,inf,0
-60.4122,-1.7830,-2.6807,-1.5684,inf,0
-60.3734,-1.8356,-2.6654,-1.5718,1.8799,0
-60.3909,-1.9416,-2.6746,-1.5785,2.8096,0
-60.3696,-2.0047,-2.7133,-1.5803,0.7709,0
-60.3586,-2.0638,-2.7233,-1.5751,1.5195,0
-60.3706,-2.1278,-2.7322,-1.5657,1.8739,0
-60.3780,-2.2026,-2.7090,-1.5666,1.8524,0
-60.3258,-2.1958,-2.7519,-1.5656,2.2548,0
-60.3498,-2.2477,-2.7284,-1.5637,1.1028,0
-60.3840,-2.3479,-2.7458,-1.5686,2.2509,0
-60.3464,-2.4027,-2.7604,-1.5688,1.5143,0
-60.3239,-2.4500,-2.7362,-1.5751,0.6805,0
-60.3269,-2.5286,-2.7616,-1.5732,2.1325,0
-60.3373,-2.5838,-2.7366,-1.5695,1.0328,0
-60.3239,-2.6600,-2.7927,-1.5713,1.9427,0
-60.3236,-2.7140,-2.7496,-1.5639,inf,0
-60.3335,-2.8034,-2.7421,-1.5580,1.8084,0
-60.2796,-2.8594,-2.8085,-1.5594,1.1096,0
-60.2937,-2.9165,-2.7919,-1.5630,2.3363,0
-60.2952,-2.9918,-2.8024,-1.5663,1.0808,0
-60.2483,-3.0553,-2.8214,-1.5686,2.2735,0
-60.2765,-3.0980,-2.8007,-1.5703,inf,0
-60.2575,-3.1514,-2.8158,-1.5518,0.6512,0
-60.2269,-3.2262,-2.8572,-1.5100,1.9217,0
-60.2272,-3.3400,-2.7994,-1.4367,2.8380,0
-60.3257,-3.3654,-2.8040,-1.3948,3.2265,0
-60.2686,-3.3778,-2.7652,-1.2479,inf,0
-60.2058,-3.4394,-2.7889,-1.2219,3.1288,0
-60.1566,-3.4109,-2.8098,-1.1885,2.1598,0
-60.0923,-3.4644,-2.8089,-1.1466,2.5149,0
-60.0460,-3.5263,-2.8043,-1.0477,1.5052,0
-60.0351,-3.5762,-2.8164,-1.0074,1.5334,0
-60.0063,-3.6494,-2.7975,-0.9341,1.8785,0
-59.9708,-3.6990,-2.8109,-0.8735,1.3760,0
-59.9291,-3.7840,-2.7961,-0.8079,2.7986,0
-59.9167,-3.8621,-2.7753,-0.7960,2.4472,0
-59.8737,-3.8953,-2.8619,-0.7745,1.9286,0
-59.8787,-3.9610,-2.8340,-0.7021,1.0879,0
-59.8113,-3.9493,-2.8483,-0.6634,2.3742,0
-59.7498,-3.9162,-2.8205,-0.6301,1.7807,0
-59.6929,-3.9026,-2.8078,-0.6130,inf,0
-59.6377,-3.9336,-2.8439,-0.5817,2.5035,0
-59.5802,-3.9758,-2.8273,-0.5347,1.4079,0
-59.5247,-4.0002,-2.9186,-0.5109,3.5685,0
-59.5114,-4.0527,-2.8354,-0.4921,inf,0
-59.4516,-4.0712,-2.8531,-0.4665,1.3137,0
-59.3954,-4.0702,-2.8945,-0.4309,1.6009,0
-59.3522,-4.1042,-2.8715,-0.4131,1.8680,0
-59.2895,-4.1326,-2.8360,-0.3709,1.8020,0
-59.2376,-4.1546,-2.8474,-0.3260,1.9429,0
-59.1790,-4.2144,-2.8606,-0.2891,1.0133,0
-59.1242,-4.2073,-2.8338,-0.2599,1.1013,0
-59.0175,-4.1910,-2.8254,-0.2318,3.6059,0
-58.9614,-4.2179,-2.8486,-0.2042,0.8257,0
-58.8834,-4.2249,-2.8116,-0.1907,2.0809,0
-58.8281,-4.2244,-2.8191,-0.1695,inf,0
-58.7445,-4.2313,-2.8070,-0.1509,2.0947,0
-58.7012,-4.2847,-2.7720,-0.1512,1.5464,0
-58.6828,-4.2340,-2.8252,-0.1482,2.5432,0
-58.6343,-4.2565,-2.8023,-0.1618,2.0896,0
-58.5729,-4.2721,-2.7943,-0.1737,2.2562,0
-58.5100,-4.2862,-2.8096,-0.1724,1.0504,0
-58.4278,-4.2926,-2.8185,-0.1689,1.6478,0
-58.3247,-4.3028,-2.8189,-0.1690,3.1552,0
-58.2753,-4.3176,-2.8219,-0.1778,inf,0
-58.2149,-4.3226,-2.8002,-0.1836,1.5816,0
