x,y,z,yaw,velocity,change_flag
-24.7437,54.8721,0.3543,3.1403,inf,0
-24.7975,54.8762,0.3155,3.1348,inf,0
-24.8527,54.9013,0.3615,3.1304,2.6125,0
-24.9044,54.9119,0.3438,3.1245,1.3845,0
-24.9347,54.8534,0.3039,3.1240,2.6566,0
-24.9942,54.8506,0.3375,3.1278,inf,0
-25.0300,54.8875,0.3042,3.1245,1.1013,0
-25.0961,54.8647,0.3512,3.1317,1.0845,0
-25.1432,54.8878,0.3196,3.1259,inf,0
-25.1907,54.8665,0.3317,3.1348,0.9234,0
-25.2472,54.8378,0.3128,3.1405,1.1808,0
-25.3164,54.8486,0.3195,3.1401,1.2895,0
-25.3733,54.8552,0.3128,3.1367,0.8787,0
-25.4469,54.8743,0.3239,3.1305,2.6328,0
-25.5005,54.8440,0.2956,3.1294,1.5949,0
-25.5914,54.8431,0.3300,3.1271,2.2797,0
-25.6606,54.8245,0.2863,3.1350,1.4401,0
-25.7006,54.8553,0.3294,3.1342,2.2297,0
-25.7418,54.8084,0.2882,3.1290,2.0023,0
-25.7980,54.8487,0.3362,3.1311,3.0815,0
-25.8806,54.8805,0.3254,3.1299,2.2559,0
-25.9322,54.8584,0.3205,3.1298,1.4843,0
-25.9641,54.8174,0.3153,3.1250,1.7810,0
-26.0295,54.8539,0.2900,3.1255,1.9658,0
-26.0961,54.8023,0.3191,3.1206,2.0797,0
-26.1530,54.7909,0.3159,3.1282,inf,0
-26.2328,54.7991,0.3121,3.1303,1.1727,0
-26.2785,54.8210,0.3325,3.1304,inf,0
-26.3486,54.8383,0.3579,3.1333,1.3264,0
-26.4032,54.8231,0.3061,3.1291,1.1607,0
-26.4485,54.7404,0.3012,3.1293,2.0968,0
-26.5092,54.7635,0.3201,3.1294,2.0064,0
-26.5395,54.8148,0.3556,3.1291,2.2180,0
-26.5896,54.8080,0.3122,3.1226,1.2442,0
-26.6342,54.7822,0.3287,3.1233,inf,0
-26.7058,54.7928,0.3524,3.1242,2.6194,0
-26.7213,54.7281,0.3039,3.1211,3.6051,0
-26.7853,54.7642,0.3609,3.1250,3.1261,0
-26.8410,54.7816,0.3325,3.1256,inf,0
-26.8991,54.7707,0.3397,3.1292,inf,0
-26.9741,54.7809,0.3718,3.1207,2.1130,0
-27.0423,54.7850,0.3255,3.1216,1.3351,0
-27.1302,54.7689,0.3457,3.1223,2.1729,0
-27.1818,54.7831,0.3614,3.1279,inf,0
-27.2433,54.7490,0.3210,3.1218,1.7382,0
-27.3127,54.8059,0.3585,3.1226,1.9459,0
-27.3528,54.7715,0.3501,3.1216,inf,0
-27.4144,54.7460,0.3280,3.1226,1.5082,0
-27.4971,54.7534,0.3577,3.1243,1.4603,0
-27.5636,54.7589,0.3578,3.1237,1.6188,0
-27.6578,54.7564,0.3307,3.1216,2.1838,0
-27.7360,54.7140,0.3252,3.1241,1.5324,0
-27.7830,54.7388,0.3499,3.1176,inf,0
-27.8526,54.7408,0.3462,3.1155,1.4414,0
-27.9540,54.7119,0.3486,3.1203,2.0842,0
-28.0321,54.7199,0.3587,3.1199,1.6664,0
-28.1004,54.7262,0.3059,3.1228,1.9461,0
-28.1541,54.7494,0.3676,3.1203,2.7886,0
-28.1799,54.7051,0.3518,3.1157,1.8429,0
-28.2340,54.7431,0.3356,3.1202,1.0254,0
-28.2901,54.7218,0.3465,3.1175,1.7625,0
-28.3707,54.6983,0.3480,3.1153,1.9762,0
-28.4341,54.6788,0.3463,3.1151,1.7471,0
-28.4973,54.7018,0.3646,3.1060,1.7468,0
-28.5631,54.7049,0.3548,3.1096,1.0508,0
-28.6007,54.6700,0.3525,3.1080,inf,0
-28.6632,54.7066,0.3405,3.1172,1.5262,0
-28.7180,54.6959,0.3153,3.1159,1.7602,0
-28.8023,54.6884,0.3640,3.1050,1.5125,0
-28.8757,54.7038,0.3478,3.1118,2.1003,0
-28.9300,54.6850,0.3485,3.1117,1.7837,0
-28.9746,54.6555,0.3345,3.1124,2.3063,0
-29.0598,54.6705,0.3550,3.1091,1.5386,0
-29.1129,54.6562,0.3641,3.1074,1.5578,0
-29.1791,54.6528,0.3377,3.1135,2.0909,0
-29.2298,54.6973,0.3724,3.1100,2.6029,0
-29.3064,54.6711,0.3828,3.1156,2.0589,0
-29.3841,54.6508,0.3614,3.1090,1.2087,0
-29.4420,54.6308,0.3432,3.1113,1.0978,0
-29.4973,54.6726,0.3623,3.1144,2.3544,0
-29.5558,54.6873,0.3789,3.1085,1.7341,0
-29.6317,54.6654,0.3687,3.1088,2.2984,0
-29.6894,54.6789,0.3812,3.1034,0.6905,0
-29.7589,54.6745,0.3886,3.1060,1.5653,0
-29.8156,54.6693,0.3478,3.1034,2.0167,0
-29.8822,54.6238,0.3838,3.1112,1.2456,0
-29.9314,54.6144,0.3561,3.1062,1.6922,0
-29.9769,54.6481,0.3563,3.1041,1.8381,0
-30.0268,54.6307,0.3736,3.1051,2.4195,0
-30.1196,54.6198,0.3714,3.1115,2.7792,0
-30.1673,54.6522,0.3523,3.1069,0.8973,0
-30.2382,54.6338,0.3770,3.0977,1.3279,0
-30.2859,54.6056,0.3665,3.0989,1.9377,0
-30.3416,54.6390,0.3905,3.1013,2.3785,0
-30.4332,54.6325,0.3725,3.1034,1.7924,0
-30.4888,54.6223,0.4035,3.1029,2.2396,0
-30.5444,54.6095,0.3617,3.1022,1.4207,0
-30.6085,54.6248,0.3789,3.1027,2.4836,0
-30.6551,54.6476,0.3768,3.1091,1.0605,0
-30.7196,54.6175,0.3616,3.1104,2.5004,0
-30.7880,54.6195,0.3686,3.1057,1.4608,0
-30.8905,54.6200,0.3912,3.1007,2.4349,0
-30.8588,54.6620,0.3981,3.0987,inf,0
-30.9332,54.6125,0.3772,3.0979,1.4441,0
-30.9990,54.6125,0.3899,3.0949,1.1464,0
-31.0771,54.5966,0.4164,3.0930,1.7519,0
-31.1484,54.6594,0.3818,3.0921,2.0796,0
-31.2089,54.6153,0.4041,3.0921,2.4909,0
-31.2917,54.5984,0.3661,3.0958,2.3611,0
-31.3747,54.6121,0.3711,3.0955,1.5242,0
-31.4244,54.5990,0.3952,3.1002,0.4968,0
-31.6027,54.5687,0.4976,3.1088,6.8433,0
-31.4464,54.5621,0.3547,3.1100,7.2781,0
-31.6844,54.6347,0.3249,-3.1409,4.3042,0
-31.7571,54.4862,0.3520,-3.1414,3.2894,0
-31.7892,54.5637,0.3640,-3.1288,2.9100,0
-31.8546,54.5869,0.3763,-3.1170,2.4175,0
-31.9393,54.6082,0.4076,-3.0909,3.1856,0
-32.0543,54.6117,0.4044,-3.0203,3.4538,0
-32.1035,54.6465,0.3486,-2.8867,1.8462,0
-32.0249,54.5452,0.3846,-2.8104,3.5636,0
-32.0713,54.4504,0.3879,-2.7655,3.6247,0
-32.0376,54.5472,0.3676,-2.6842,1.7951,0
-32.3225,54.2727,0.3372,-2.5937,13.6111,0
-32.4217,54.1815,0.3471,-2.5337,2.3210,0
-32.5268,54.1608,0.3476,-2.4623,1.8400,0
-32.5939,54.2480,0.3378,-2.4176,3.7942,0
-32.6545,54.2491,0.3235,-2.3032,1.1055,0
-32.6882,54.2075,0.3265,-2.2341,1.7349,0
-32.6532,54.1432,0.3297,-2.1683,1.2574,0
-32.6448,54.0905,0.3312,-2.1057,0.9170,0
-32.6400,54.0161,0.3293,-2.0101,1.3295,0
-32.6103,53.9528,0.3379,-1.9411,2.5306,0
-32.6246,53.8524,0.3228,-1.8700,2.1064,0
-32.6995,53.6926,0.3224,-1.8062,2.6872,0
-32.7569,53.7701,0.3123,-1.8047,1.6643,0
-32.7533,53.6745,0.3091,-1.8304,1.6434,0
-32.7546,53.5619,0.3033,-1.8408,3.9065,0
-32.8027,53.5151,0.3051,-1.8419,1.0222,0
-32.8597,53.5195,0.3338,-1.7994,1.0026,0
-32.8411,53.4046,0.2871,-1.7101,2.6490,0
-32.8076,53.3250,0.3176,-1.6583,1.8556,0
-32.8098,53.2668,0.3114,-1.6420,2.0140,0
-32.8316,53.1965,0.2940,-1.6411,2.5956,0
-32.8687,53.1033,0.3089,-1.6628,1.8673,0
-32.8158,53.0902,0.2784,-1.6790,0.8686,0
-32.8301,53.0402,0.2831,-1.6843,1.7949,0
-32.8180,52.9375,0.2964,-1.6831,1.9438,0
-32.8322,52.8759,0.2771,-1.6766,1.4319,0
-32.8258,52.8200,0.3051,-1.6732,inf,0
-32.8033,52.7702,0.2615,-1.6804,1.7177,0
-32.8184,52.7146,0.2993,-1.6763,2.3655,0
-32.8252,52.6508,0.3060,-1.6730,2.2161,0
-32.8529,52.5992,0.2978,-1.6697,2.0011,0
-32.8382,52.5289,0.2686,-1.6686,1.0685,0
-32.8374,52.4446,0.2989,-1.6743,2.0212,0
-32.8564,52.3889,0.2976,-1.6741,2.0444,0
-32.8471,52.3304,0.2678,-1.6782,2.2765,0
-32.8450,52.2486,0.2828,-1.6781,1.3089,0
-32.8286,52.1469,0.2903,-1.6806,3.4344,0
-32.8503,52.0765,0.2636,-1.6843,2.1573,0
-32.8514,52.0179,0.2418,-1.6768,3.6979,0
-32.8614,51.9284,0.2834,-1.6733,2.7565,0
-32.8490,51.8671,0.2810,-1.6786,2.1629,0
-32.8604,51.7964,0.2750,-1.6842,2.1699,0
-32.8393,51.7206,0.2751,-1.6855,1.1944,0
-32.8618,51.6531,0.2536,-1.6824,1.2358,0
-32.8750,51.5894,0.2931,-1.6902,1.2457,0
-32.8849,51.5105,0.2603,-1.6900,3.0055,0
-32.9089,51.4086,0.2682,-1.6879,3.6961,0
-32.8815,51.3278,0.2472,-1.6801,1.3234,0
-32.8579,51.2740,0.2318,-1.6817,3.0340,0
-32.9001,51.2003,0.2508,-1.6857,1.6355,0
-32.8899,51.1483,0.2593,-1.6886,1.8308,0
-32.8713,51.1003,0.2284,-1.6934,inf,0
-32.9313,51.0579,0.2694,-1.6930,1.1600,0
-32.8779,51.0467,0.2508,-1.6931,1.9784,0
-32.8866,50.9572,0.2409,-1.6778,1.6103,0
-32.8995,50.8826,0.2348,-1.6748,2.2439,0
-32.9254,50.8159,0.2696,-1.6778,2.7448,0
-32.9070,50.7153,0.2244,-1.6951,2.2502,0
-32.9068,50.6648,0.2440,-1.6931,1.8623,0
-32.9251,50.6132,0.1653,-1.6912,2.3528,0
-32.9773,50.5864,0.2641,-1.6855,3.9481,0
-32.9133,50.5302,0.2065,-1.6852,3.6485,0
-32.9278,50.4785,0.2408,-1.6887,1.6730,0
-32.9415,50.4285,0.2155,-1.6869,1.6899,0
-32.9409,50.3331,0.2338,-1.6895,1.9076,0
-32.9198,50.2807,0.2120,-1.6852,0.8072,0
-32.9461,50.2374,0.2342,-1.6866,1.8117,0
-32.9511,50.1800,0.1992,-1.6896,1.7383,0
-32.9528,50.1268,0.2362,-1.6884,0.6816,0
-32.9448,50.0363,0.1981,-1.6949,1.9071,0
-32.9709,49.9932,0.2234,-1.6914,inf,0
-32.9395,49.9520,0.2115,-1.6947,inf,0
-32.9543,49.8589,0.1892,-1.6962,1.9602,0
-32.9586,49.7973,0.2049,-1.6956,1.9776,0
-32.9618,49.7295,0.2083,-1.6941,1.8451,0
-32.9864,49.6494,0.2112,-1.6901,2.7214,0
-32.9737,49.5917,0.2177,-1.6889,1.8576,0
-32.9852,49.5242,0.1842,-1.6927,1.5177,0
-32.9828,49.4737,0.1850,-1.6984,1.6286,0
-32.9945,49.3762,0.2018,-1.6966,2.2550,0
-33.0047,49.3228,0.1943,-1.6982,2.2994,0
-32.9888,49.2738,0.1999,-1.6974,0.9441,0
-32.9808,49.2218,0.1924,-1.6971,inf,0
-32.9964,49.1550,0.1970,-1.6980,1.4713,0
-33.0078,49.0980,0.1831,-1.6960,1.4485,0
-33.0149,49.0435,0.2046,-1.6942,1.9164,0
-33.0186,48.9824,0.1812,-1.6924,1.5389,0
-33.0343,48.9307,0.1912,-1.6959,inf,0
-33.0245,48.8627,0.1505,-1.7008,1.6603,0
-33.0224,48.8005,0.1952,-1.7012,1.4587,0
-33.0274,48.7330,0.1538,-1.7043,1.8003,0
-33.0260,48.6771,0.1415,-1.7057,1.9644,0
-33.0484,48.6119,0.2021,-1.7034,2.9960,0
-33.0416,48.5468,0.1656,-1.7008,1.4896,0
-33.0422,48.4957,0.1714,-1.7007,inf,0
-33.0517,48.4338,0.1543,-1.6957,1.2641,0
-33.0519,48.3770,0.1851,-1.7043,1.4937,0
-33.0573,48.3127,0.1574,-1.7018,1.3622,0
-33.0904,48.2446,0.1846,-1.6974,2.7609,0
-33.0863,48.1675,0.1519,-1.6946,1.9013,0
-33.0687,48.1009,0.1800,-1.7037,1.2196,0
-33.0630,48.0382,0.1546,-1.7026,2.0135,0
-33.0748,47.9874,0.1697,-1.7010,1.8702,0
-33.0854,47.9303,0.1698,-1.6955,1.9937,0
-33.1264,47.8610,0.1674,-1.6619,1.3909,0
-33.1577,47.8124,0.1540,-1.5678,1.3462,0
-33.0825,47.7380,0.1608,-1.5405,2.5675,0
-33.0532,47.6657,0.1406,-1.5424,2.7665,0
-33.0721,47.6184,0.1369,-1.5539,1.6713,0
-33.0679,47.5476,0.1503,-1.5971,0.8652,0
-33.0457,47.4850,0.1602,-1.5979,0.6604,0
-33.0305,47.4200,0.1525,-1.5874,1.0177,0
-33.0443,47.3648,0.1357,-1.5770,0.9807,0
-33.0473,47.3096,0.1287,-1.5716,1.0103,0
-33.0396,47.2517,0.1610,-1.5813,1.0327,0
-33.0474,47.1921,0.1242,-1.5828,0.8988,0
-33.0330,47.1264,0.1469,-1.5775,0.8328,0
-33.0254,47.0405,0.1103,-1.5815,2.1943,0
-33.0396,46.9879,0.1417,-1.5912,0.6679,0
-33.0466,46.9123,0.1454,-1.5913,1.2832,0
-33.0273,46.8640,0.1339,-1.5902,inf,0
-33.0210,46.7949,0.1575,-1.5857,1.3968,0
-33.0090,46.7461,0.1294,-1.5846,inf,0
-33.0394,46.6926,0.1183,-1.5881,1.3914,0
-32.9876,46.6716,0.1307,-1.5829,inf,0
-32.9878,46.5953,0.1354,-1.5819,1.8080,0
-33.0026,46.5413,0.1329,-1.5876,2.2884,0
-32.9983,46.4834,0.1299,-1.5921,0.6030,0
-33.0094,46.4213,0.1321,-1.5887,1.1683,0
-32.9854,46.3389,0.1223,-1.5847,1.6856,0
-33.0005,46.2857,0.1341,-1.5866,inf,0
-32.9818,46.2223,0.1200,-1.5938,1.2992,0
-32.9965,46.1324,0.1133,-1.5939,1.7103,0
-32.9906,46.0242,0.1375,-1.5890,2.4636,0
-33.0088,45.9566,0.1303,-1.5901,2.2964,0
-32.9967,45.8811,0.0993,-1.5810,1.7854,0
-32.9741,45.8276,0.1034,-1.5821,1.7750,0
-32.9494,45.7711,0.1080,-1.5933,2.1223,0
-32.9746,45.7078,0.1327,-1.6037,1.4981,0
-32.9706,45.6077,0.1074,-1.5918,2.6097,0
-32.9590,45.5273,0.1062,-1.5857,1.8389,0
-32.9604,45.4671,0.1216,-1.5886,1.0200,0
-32.9241,45.4081,0.0465,-1.5971,1.5845,0
-32.9537,45.3189,0.1190,-1.5955,4.0270,0
-32.9740,45.2188,0.1306,-1.5845,2.4968,0
-32.9486,45.1721,0.0857,-1.5853,2.3862,0
-32.9335,45.1242,0.0672,-1.6022,inf,0
-32.9181,45.0512,0.0745,-1.6036,1.1712,0
-32.9200,44.9996,0.0796,-1.6000,1.6687,0
-32.9521,44.9463,0.1034,-1.5947,2.2871,0
-32.9461,44.8965,0.1006,-1.5904,inf,0
-32.9085,44.8290,0.0703,-1.5852,1.4042,0
-32.9109,44.7328,0.0993,-1.5939,2.2628,0
-32.9053,44.6824,0.1013,-1.5966,1.2414,0
-32.9333,44.6119,0.0932,-1.6002,2.4062,0
-32.9222,44.5584,0.0736,-1.6089,1.0887,0
-32.9271,44.5061,0.0813,-1.6046,inf,0
-32.9357,44.4123,0.0704,-1.6003,2.2489,0
-32.9047,44.3205,0.0740,-1.5963,2.0742,0
-32.8986,44.2681,0.0945,-1.5995,1.9457,0
-32.9089,44.1875,0.0767,-1.5977,2.6998,0
-32.8861,44.1422,0.0558,-1.5995,1.6196,0
-32.9133,44.0738,0.0632,-1.5919,0.9660,0
-32.9080,43.9925,0.0541,-1.6017,1.7468,0
-32.8968,43.8821,0.0738,-1.6050,3.2173,0
-32.8967,43.8088,0.0562,-1.5982,0.9461,0
-32.8720,43.7255,0.0681,-1.5935,1.6822,0
-32.8891,43.6754,0.0474,-1.5992,1.4181,0
-32.8521,43.6297,0.0316,-1.5984,2.0371,0
-32.8744,43.5579,0.0787,-1.5975,3.0588,0
-32.9103,43.4979,0.0389,-1.5986,1.0890,0
-32.9100,43.3810,0.0501,-1.6031,2.8858,0
-32.8731,43.3069,0.0467,-1.6106,1.8404,0
-32.8848,43.2211,0.0534,-1.6033,2.3358,0
-32.8765,43.1561,0.0517,-1.5983,2.0760,0
-32.8829,43.0486,0.0295,-1.5958,2.9044,0
-32.8244,42.9842,0.0304,-1.5929,1.6850,0
-32.8825,42.9528,0.0444,-1.5948,2.1900,0
-32.8892,42.8722,0.0245,-1.5941,2.4590,0
-32.8582,42.7941,0.0490,-1.5992,2.1459,0
-32.8486,42.7176,0.0213,-1.6040,1.8836,0
-32.8569,42.6658,0.0456,-1.6032,0.9247,0
-32.8291,42.6098,0.0279,-1.5971,0.8724,0
-32.8407,42.5497,0.0082,-1.5907,1.2042,0
-32.8383,42.4627,0.0831,-1.5977,2.1514,0
-32.8159,42.4003,0.0077,-1.6084,1.7870,0
-32.8610,42.3216,0.0428,-1.6083,3.3417,0
-32.8386,42.2734,0.0301,-1.6036,inf,0
-32.8300,42.2045,0.0124,-1.6050,1.5132,0
-32.8490,42.1048,0.0006,-1.6088,2.5652,0
-32.7914,42.0361,0.0065,-1.6169,1.5975,0
-32.8363,41.9080,0.0463,-1.6057,4.3161,0
-32.8048,41.8467,-0.0123,-1.5982,2.0884,0
-32.8202,41.7621,0.0102,-1.6044,2.8133,0
-32.8167,41.6900,0.0311,-1.6097,2.1786,0
-32.8547,41.6216,0.0134,-1.6087,2.7547,0
-32.8048,41.6381,-0.0651,-1.6137,3.2586,0
-32.8296,41.5686,-0.0141,-1.6135,3.0810,0
-32.7809,41.5252,-0.0095,-1.6067,1.8506,0
-32.8294,41.4436,-0.0034,-1.6115,2.0714,0
-32.8352,41.3531,0.0063,-1.6031,1.8272,0
-32.7893,41.3287,-0.0160,-1.6038,1.2793,0
-32.7894,41.2666,-0.0020,-1.6037,2.1826,0
-32.8254,41.1852,0.0022,-1.6074,2.2073,0
-32.8063,41.1324,-0.0071,-1.6100,1.0057,0
-32.8068,41.0694,-0.0090,-1.6149,0.8535,0
-32.7878,40.9874,-0.0219,-1.6227,1.4037,0
-32.8074,40.9272,-0.0053,-1.6239,2.1112,0
-32.8240,40.8489,-0.0096,-1.6176,2.3287,0
-32.8328,40.7742,-0.0095,-1.6105,2.2299,0
-32.7885,40.7384,-0.0129,-1.6066,1.9476,0
-32.7679,40.6861,-0.0189,-1.6090,1.3480,0
-32.7811,40.6356,-0.0279,-1.6054,1.9929,0
-32.7871,40.5793,-0.0043,-1.6097,1.0356,0
-32.7821,40.5149,-0.0131,-1.6080,1.2543,0
-32.7837,40.4646,-0.0224,-1.6103,inf,0
-32.8084,40.4167,-0.0352,-1.6150,0.7382,0
-32.7948,40.3585,-0.0243,-1.6184,1.1464,0
-32.7938,40.3007,-0.0367,-1.6165,0.9658,0
-32.8014,40.2427,-0.0107,-1.6181,2.3095,0
-32.7575,40.2175,-0.0052,-1.6174,1.7880,0
-32.7801,40.1548,-0.0166,-1.6149,1.5731,0
-32.7673,40.0787,-0.0238,-1.5991,1.3120,0
-32.7321,40.0424,-0.0232,-1.5695,0.7299,0
-32.7381,39.9647,0.0075,-1.5273,1.6861,0
-32.7381,39.9030,-0.0150,-1.4874,2.2226,0
-32.7387,39.8398,-0.0439,-1.4770,2.3838,0
-32.7237,39.7750,-0.0490,-1.4494,1.8706,0
-32.7221,39.6944,-0.0362,-1.4296,2.8016,0
-32.7299,39.6271,-0.0344,-1.3893,1.0816,0
-32.7807,39.5647,-0.0423,-1.3400,1.5560,0
-32.7763,39.6162,-0.0460,-1.2677,0.3582,0
-32.6941,39.5611,-0.0381,-1.1778,1.5990,0
-32.6398,39.5398,-0.0191,-1.1343,0.8937,0
-32.6138,39.4967,-0.0198,-1.1087,1.7327,0
-32.5637,39.4648,-0.0295,-1.0541,1.5327,0
-32.5203,39.4313,-0.0408,-1.0322,1.6237,0
-32.4693,39.3812,-0.0421,-0.9810,1.4891,0
-32.4316,39.3071,-0.0374,-0.9340,1.6521,0
-32.3812,39.2217,-0.0159,-0.9007,3.4847,0
-32.4211,39.1860,-0.0512,-0.8684,2.2009,0
-32.3928,39.1385,-0.0343,-0.8411,1.9865,0
-32.3270,39.1114,-0.0018,-0.7109,1.5162,0
-32.2815,39.0813,-0.0009,-0.6936,inf,0
-32.2199,39.0590,-0.0207,-0.6819,1.6587,0
-32.1597,39.0098,-0.0221,-0.6948,1.3537,0
-32.0958,39.0104,0.0008,-0.7002,1.4852,0
-32.0278,38.9724,-0.0135,-0.6761,2.4073,0
-32.0086,38.9193,-0.0090,-0.6543,1.9952,0
-31.9580,38.8906,-0.0030,-0.6433,1.2104,0
-31.9894,38.9323,-0.0132,-0.6462,inf,0
-31.9396,38.8675,0.0333,-0.6540,3.2302,0
-31.8908,38.8966,0.0246,-0.6558,1.9738,0
-31.8848,38.8102,0.0045,-0.6603,1.8001,0
-31.8285,38.7981,-0.0082,-0.6541,1.9347,0
-31.7850,38.7669,-0.0005,-0.6533,inf,0
-31.7284,38.7413,0.0192,-0.6550,1.7210,0
-31.6918,38.6911,0.0087,-0.6516,1.5203,0
-31.6656,38.6274,0.0178,-0.6541,2.4895,0
-31.5826,38.6453,0.0094,-0.6541,1.7663,0
-31.5082,38.6247,0.0251,-0.6560,1.3057,0
-31.4909,38.5549,0.0297,-0.6558,1.6471,0
-31.4411,38.5604,0.0235,-0.6592,1.2399,0
-31.3994,38.5294,0.0283,-0.6581,inf,0
-31.3843,38.4743,0.0142,-0.6541,0.9093,0
-31.3314,38.4597,0.0231,-0.6498,1.3324,0
-31.2841,38.4428,0.0308,-0.6492,1.3974,0
-31.2666,38.3851,-0.0254,-0.6554,2.9325,0
-31.1300,38.4142,-0.0020,-0.6781,3.9981,0
-31.1820,38.3776,0.0583,-0.6712,3.0069,0
-31.1231,38.3541,0.0570,-0.6688,1.9174,0
-31.0773,38.3203,0.0410,-0.6586,0.8900,0
-31.0224,38.2895,0.0593,-0.6572,1.2608,0
-30.9590,38.2115,0.0412,-0.6712,2.9240,0
-30.8949,38.1940,0.0050,-0.6699,2.6239,0
-30.8687,38.1493,0.0501,-0.6674,2.3586,0
-30.8026,38.1084,0.0491,-0.6539,1.1608,0
-30.7424,38.0938,0.0467,-0.6522,1.8420,0
-30.7131,38.0370,0.0759,-0.6539,1.6436,0
-30.6573,37.9924,0.0599,-0.6577,1.1549,0
-30.6244,37.9516,0.0424,-0.6610,1.1833,0
-30.5566,37.9355,0.0579,-0.6652,1.5247,0
-30.5050,37.8937,0.0265,-0.6697,1.4313,0
-30.4550,37.8659,0.0333,-0.6740,1.9297,0
-30.4172,37.8018,0.0816,-0.6694,3.0124,0
-30.3557,37.8094,0.0559,-0.6626,1.2424,0
-30.3102,37.7666,0.0922,-0.6611,1.6446,0
-30.2415,37.7312,0.0936,-0.6465,1.3961,0
-30.1937,37.6997,0.0388,-0.6292,1.9187,0
-30.1461,37.6776,0.0581,-0.6273,1.9223,0
-30.1115,37.6308,0.0785,-0.6342,1.9357,0
-30.0658,37.6038,0.0670,-0.6382,1.8498,0
-30.0192,37.5841,0.0610,-0.6357,inf,0
-29.9743,37.5558,0.0676,-0.6375,inf,0
-29.9246,37.5823,0.0578,-0.6233,1.9649,0
-29.8773,37.5570,0.0964,-0.6040,2.2715,0
-29.8596,37.4948,0.1013,-0.5698,0.8726,0
-29.8202,37.4614,0.1036,-0.5575,1.7751,0
-29.7981,37.5159,0.0492,-0.5626,2.7672,0
-29.7743,37.4515,0.1072,-0.5756,3.0861,0
-29.7323,37.4126,0.1037,-0.5918,2.7382,0
-29.6776,37.4166,0.0788,-0.5966,2.0683,0
-29.5966,37.3596,0.0950,-0.5847,2.2224,0
-29.5386,37.3331,0.0911,-0.5853,2.0223,0
-29.4910,37.2696,0.0921,-0.5793,1.4838,0
-29.4345,37.2528,0.1051,-0.5842,1.7873,0
-29.3813,37.2014,0.0815,-0.5895,1.6037,0
-29.3191,37.1901,0.0890,-0.5977,0.9362,0
-29.2556,37.1371,0.0861,-0.5927,1.6313,0
-29.1832,37.1154,0.1014,-0.5830,1.0825,0
-29.1335,37.0894,0.1046,-0.5875,1.0762,0
-29.0795,37.0881,0.0850,-0.5886,inf,0
-29.0530,37.0237,0.1019,-0.5892,0.9475,0
-28.9595,36.9764,0.0958,-0.5876,2.4884,0
-28.9270,36.9335,0.1522,-0.5864,2.5400,0
-28.8762,36.9604,0.1079,-0.5887,2.4913,0
-28.8642,36.8883,0.1104,-0.5878,1.3011,0
-28.8191,36.8638,0.0972,-0.5990,0.8988,0
-28.7631,36.8732,0.1080,-0.5965,inf,0
-28.7086,36.8485,0.1420,-0.5943,2.3647,0
-28.6387,36.7659,0.1253,-0.5891,2.4324,0
-28.5448,36.7420,0.1347,-0.5842,2.1247,0
-28.5026,36.7136,0.1248,-0.5921,inf,0
-28.4541,36.6990,0.1102,-0.5920,inf,0
-28.4112,36.6674,0.1206,-0.5928,1.4212,0
-28.3252,36.5770,0.1479,-0.5927,3.3048,0
-28.2449,36.5585,0.1210,-0.6000,1.6695,0
-28.1905,36.5489,0.1407,-0.5935,0.9855,0
-28.1770,36.4853,0.1455,-0.5886,1.1536,0
-28.1056,36.4621,0.1489,-0.5922,1.1779,0
-28.0370,36.4512,0.1345,-0.5946,1.4371,0
-27.9879,36.4274,0.1609,-0.6010,inf,0
-27.9467,36.3848,0.1377,-0.5967,2.1845,0
-27.8913,36.3582,0.1592,-0.5901,2.0854,0
-27.8403,36.3227,0.1637,-0.5838,1.8192,0
-27.7861,36.3118,0.1468,-0.5856,1.6711,0
-27.7670,36.2550,0.1482,-0.5865,inf,0
-27.6976,36.2401,0.1557,-0.5911,0.9852,0
-27.6601,36.1880,0.1553,-0.5810,1.9919,0
-27.6068,36.1554,0.1864,-0.5861,1.3373,0
-27.5339,36.1728,0.1193,-0.5906,3.6985,0
-27.5250,36.1184,0.1621,-0.5970,2.3991,0
-27.4676,36.0799,0.1953,-0.5979,2.7480,0
-27.4251,36.0517,0.1741,-0.5948,1.1672,0
-27.3595,36.0704,0.1229,-0.5952,2.8361,0
-27.3251,36.0152,0.1383,-0.5968,2.3298,0
-27.2758,35.9874,0.1774,-0.5850,inf,0
-27.2311,35.9579,0.1864,-0.5955,1.4501,0
-27.1849,35.9163,0.1742,-0.5954,1.8473,0
-27.1006,35.9043,0.1479,-0.5877,2.7253,0
-27.0572,35.8754,0.1761,-0.5899,inf,0
-27.0258,35.8198,0.1712,-0.5967,1.1265,0
-26.9528,35.7815,0.1626,-0.5990,1.3555,0
-26.9051,35.7601,0.1930,-0.5975,1.7745,0
-26.8429,35.7471,0.1662,-0.5971,0.9976,0
-26.7908,35.7338,0.1982,-0.5953,inf,0
-26.7508,35.7000,0.1729,-0.5962,1.2724,0
-26.6770,35.6579,0.1905,-0.5971,1.7942,0
-26.6582,35.6062,0.1749,-0.5976,0.5944,0
-26.5661,35.5920,0.2010,-0.5938,2.9876,0
-26.4953,35.5434,0.1749,-0.5845,1.4302,0
-26.4571,35.4977,0.1910,-0.5907,1.6889,0
-26.4044,35.4630,0.2151,-0.5975,1.1544,0
-26.3009,35.4160,0.1762,-0.6023,2.6247,0
